site_id,family,locale,file_path,en_path,issue_type,backlog_reason
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,table_desc_not_translated,6 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,zh,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\zh\3d\java\global-transform\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\global-transform\_index.md,table_desc_not_translated,6 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\GlobalTransform.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\GlobalTransform.md,table_desc_not_translated,7 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\GltfLoadOptions.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\GltfLoadOptions.md,table_desc_not_translated,13 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,fa,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\fa\3d\java\Light.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\Light.md,table_desc_not_translated,30 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\Light.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\Light.md,table_desc_not_translated,31 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\LoadOptions.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\LoadOptions.md,table_desc_not_translated,8 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\PbrMaterial.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\PbrMaterial.md,table_desc_not_translated,44 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\Pose.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\Pose.md,table_desc_not_translated,10 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\SaveOptions.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\SaveOptions.md,table_desc_not_translated,9 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\Scene.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\Scene.md,table_desc_not_translated,4 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\SceneObject.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\SceneObject.md,table_desc_not_translated,8 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\StlLoadOptions.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\StlLoadOptions.md,table_desc_not_translated,17 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\StlSaveOptions.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\StlSaveOptions.md,table_desc_not_translated,18 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\Transform.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\Transform.md,table_desc_not_translated,51 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,fa,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\fa\3d\java\vertex-element\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\vertex-element\_index.md,table_desc_not_translated,5 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,he,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\he\3d\java\vertex-element\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\vertex-element\_index.md,table_desc_not_translated,5 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,hi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\hi\3d\java\vertex-element\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\vertex-element\_index.md,table_desc_not_translated,5 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,ko,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ko\3d\java\vertex-element\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\vertex-element\_index.md,table_desc_not_translated,5 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,th,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\th\3d\java\vertex-element\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\vertex-element\_index.md,table_desc_not_translated,5 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,uk,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\uk\3d\java\vertex-element\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\vertex-element\_index.md,table_desc_not_translated,4 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\vertex-element\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\vertex-element\_index.md,table_desc_not_translated,5 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,zh,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\zh\3d\java\vertex-element\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\vertex-element\_index.md,table_desc_not_translated,5 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\VertexElementBinormal.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\VertexElementBinormal.md,table_desc_not_translated,7 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,hi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\hi\3d\java\VertexElementMaterial.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\VertexElementMaterial.md,table_desc_not_translated,7 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\VertexElementMaterial.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\VertexElementMaterial.md,table_desc_not_translated,7 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\VertexElementNormal.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\VertexElementNormal.md,table_desc_not_translated,7 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\VertexElementTangent.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\VertexElementTangent.md,table_desc_not_translated,7 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\java\VertexElementVertexColor.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\java\VertexElementVertexColor.md,table_desc_not_translated,6 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,ar,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ar\3d\net\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\_index.md,table_desc_not_translated,84 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,fa,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\fa\3d\net\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\_index.md,table_desc_not_translated,68 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,he,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\he\3d\net\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\_index.md,table_desc_not_translated,68 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,hi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\hi\3d\net\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\_index.md,table_desc_not_translated,81 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,ru,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ru\3d\net\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\_index.md,table_desc_not_translated,74 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\net\_index.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\_index.md,table_desc_not_translated,90 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,ko,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ko\3d\net\AssetInfo.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\AssetInfo.md,table_desc_not_translated,23 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\net\AssetInfo.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\AssetInfo.md,table_desc_not_translated,23 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,hi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\hi\3d\net\BindPoint.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\BindPoint.md,table_desc_not_translated,12 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,ko,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ko\3d\net\BindPoint.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\BindPoint.md,table_desc_not_translated,12 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\net\BindPoint.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\BindPoint.md,table_desc_not_translated,12 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,ko,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ko\3d\net\BoundingBox.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\BoundingBox.md,table_desc_not_translated,15 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\net\BoundingBox.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\BoundingBox.md,table_desc_not_translated,15 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,ko,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ko\3d\net\Box.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\Box.md,table_desc_not_translated,26 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\net\Box.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\Box.md,table_desc_not_translated,26 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,ko,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ko\3d\net\Camera.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\Camera.md,table_desc_not_translated,28 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\net\Camera.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\Camera.md,table_desc_not_translated,28 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,ko,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ko\3d\net\ColladaSaveOptions.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\ColladaSaveOptions.md,table_desc_not_translated,9 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\net\ColladaSaveOptions.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\ColladaSaveOptions.md,table_desc_not_translated,9 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\net\CustomObject.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\CustomObject.md,table_desc_not_translated,4 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,ko,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ko\3d\net\Cylinder.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\Cylinder.md,table_desc_not_translated,33 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\net\Cylinder.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\Cylinder.md,table_desc_not_translated,33 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\net\Deformer.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\Deformer.md,table_desc_not_translated,3 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,ko,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ko\3d\net\Entity.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\Entity.md,table_desc_not_translated,8 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\net\Entity.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\Entity.md,table_desc_not_translated,8 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\net\FbxLoadOptions.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\FbxLoadOptions.md,table_desc_not_translated,7 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,hi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\hi\3d\net\FbxSaveOptions.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\FbxSaveOptions.md,table_desc_not_translated,7 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\net\FbxSaveOptions.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\FbxSaveOptions.md,table_desc_not_translated,7 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,ko,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\ko\3d\net\FileFormat.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\FileFormat.md,table_desc_not_translated,15 cell(s) with no TM cache hit -- needs real translation
reference.aspose.org,3d,vi,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\vi\3d\net\FileFormat.md,D:\onedrive\Documents\GitHub\aspose.org\content\reference.aspose.org\en\3d\net\FileFormat.md,table_desc_not_translated,15 cell(s) with no TM cache hit -- needs real translation
